fips,date,score,prec_sum_7d,prec_sum_30d,prec_sum_90d,prec_sum_180d,t2m_mean_7d,t2m_max_mean_7d,t2m_min_mean_7d,t2m_range_mean_7d,ts_mean_7d,t2m_mean_30d,t2m_max_mean_30d,t2m_min_mean_30d,t2m_range_mean_30d,ts_mean_30d,t2m_mean_90d,t2m_max_mean_90d,t2m_min_mean_90d,t2m_range_mean_90d,ts_mean_90d,t2m_mean_180d,t2m_max_mean_180d,t2m_min_mean_180d,t2m_range_mean_180d,ts_mean_180d,t2m_max_7d,t2m_max_30d,qv2m_mean_7d,t2mdew_mean_7d,t2mwet_mean_7d,qv2m_mean_30d,t2mdew_mean_30d,t2mwet_mean_30d,qv2m_mean_90d,t2mdew_mean_90d,t2mwet_mean_90d,ws10m_mean_7d,ws10m_max_7d,ws10m_min_mean_7d,ws10m_range_mean_7d,ws50m_mean_7d,ws50m_max_7d,ws50m_min_mean_7d,ws50m_range_mean_7d,ws10m_mean_30d,ws10m_max_30d,ws10m_min_mean_30d,ws10m_range_mean_30d,ws50m_mean_30d,ws50m_max_30d,ws50m_min_mean_30d,ws50m_range_mean_30d,ps_mean_7d,ps_mean_30d,prec_deficit_30v90d,prec_deficit_7v30d,temp_anomaly_7v90d,temp_anomaly_30v180d,vpd_proxy_7d,vpd_proxy_30d
6107,2009-10-13,2.4094,41.92,42.7,43.5,72.67,11.117142857142856,18.062857142857144,6.0200000000000005,12.041428571428572,9.28,16.438,24.57166666666667,9.634333333333334,14.93533333333333,14.788,21.071,29.038,14.101333333333336,14.93588888888889,19.778777777777773,19.17583333333333,26.881444444444444,12.042444444444444,14.838388888888888,18.197055555555558,23.44,34.88,4.388571428571429,-1.015714285714286,-0.9128571428571426,4.034666666666667,-2.3273333333333337,-2.138999999999999,4.758111111111111,0.2916666666666667,0.3945555555555555,2.185714285714285,5.53,0.4857142857142857,3.667142857142857,2.8685714285714283,8.19,0.6914285714285714,4.141428571428572,2.2509999999999994,5.53,0.6770000000000002,3.440333333333333,2.949333333333333,8.19,0.881,4.072333333333334,85.63571428571429,85.88000000000001,28.200000000000003,31.989767441860465,-9.953857142857146,-2.737833333333331,12.13285714285714,18.76533333333333
6107,2009-10-20,1.6797,14.86,56.8,58.27,87.42,13.882857142857144,21.29,7.789999999999999,13.498571428571427,12.608571428571429,14.912333333333336,22.927,8.149,14.776333333333334,13.283,19.99833333333333,27.94155555555556,13.108666666666668,14.831777777777775,18.675,19.10544444444444,26.75161111111112,12.092666666666668,14.658388888888888,18.132111111111108,27.8,34.88,6.9871428571428575,6.024285714285715,6.032857142857144,4.245333333333333,-1.9130000000000005,-1.727666666666667,4.889,0.5811111111111112,0.6816666666666666,2.187142857142857,4.89,0.6642857142857144,2.991428571428571,2.9857142857142853,6.52,0.982857142857143,4.007142857142857,2.2496666666666667,5.53,0.6670000000000001,3.337,3.007,8.19,0.907,4.158,86.08285714285715,85.88366666666666,37.376666666666665,1.650697674418602,-6.115476190476189,-4.193111111111106,7.858571428571428,16.825333333333337
6107,2009-10-27,1.6797,0.01,56.81,58.26,87.39,12.672857142857142,20.32,6.472857142857142,13.847142857142854,10.315714285714288,12.389999999999995,19.901333333333334,6.056666666666668,13.843666666666667,10.677333333333335,18.96666666666667,26.913,12.144333333333334,14.767555555555557,17.517888888888887,19.304166666666667,26.968888888888888,12.310166666666666,14.658111111111111,18.2555,24.13,29.02,4.781428571428571,0.5842857142857143,0.6342857142857145,4.6546666666666665,-0.5249999999999999,-0.3939999999999999,4.79911111111111,0.3211111111111111,0.4237777777777778,2.165714285714286,5.57,0.7385714285714285,2.9585714285714286,2.8885714285714283,7.02,1.08,3.695714285714285,2.194666666666666,5.57,0.595,3.3896666666666677,2.914333333333333,8.19,0.8526666666666666,4.150333333333333,85.9357142857143,85.825,37.39,-13.201627906976745,-6.293809523809527,-6.91416666666667,12.088571428571427,12.914999999999996
6107,2009-11-03,1.7091,0.0,56.79,58.260000000000005,70.5,11.494285714285716,20.442857142857143,5.075714285714286,15.368571428571428,8.324285714285715,12.025333333333332,19.831666666666667,5.951666666666665,13.879333333333332,9.904,18.065,26.11777777777778,11.269555555555558,14.847000000000005,16.423888888888886,19.25016666666667,26.97116666666667,12.24783333333333,14.722833333333334,18.100388888888887,26.71,27.8,3.371428571428571,-4.378571428571427,-4.161428571428571,4.726000000000001,-0.2043333333333334,-0.0996666666666667,4.615888888888889,-0.2815555555555555,-0.1645555555555555,2.232857142857143,3.79,0.9971428571428572,2.151428571428572,3.0814285714285714,6.06,1.4342857142857144,2.725714285714285,2.1786666666666665,5.57,0.7043333333333333,2.9739999999999998,2.926,8.19,1.0193333333333332,3.671,86.07857142857142,85.90966666666667,37.37,-13.206976744186049,-6.570714285714287,-7.224833333333336,15.872857142857145,12.229666666666663
6107,2009-11-10,1.6991,0.0,56.79,58.260000000000005,70.5,10.37142857142857,18.21,4.958571428571429,13.251428571428573,7.251428571428571,11.805,19.482000000000003,5.917,13.564666666666664,9.472,17.298333333333336,25.332555555555555,10.669333333333334,14.662,15.462999999999996,19.024555555555555,26.760777777777776,12.068277777777778,14.692000000000002,17.80377777777778,24.01,27.8,3.5071428571428567,-3.7142857142857135,-3.5471428571428567,4.783666666666667,-0.0133333333333332,0.0903333333333336,4.49088888888889,-0.7156666666666667,-0.5884444444444443,2.104285714285714,4.3,0.8585714285714285,2.51,2.848571428571429,5.34,1.167142857142857,3.087142857142857,2.189,5.57,0.7946666666666666,2.73,2.998666666666667,8.19,1.142,3.482666666666667,86.0657142857143,85.99600000000001,37.37,-13.206976744186049,-6.9269047619047655,-7.219555555555555,14.085714285714284,11.818333333333332
6107,2009-11-17,1.6991,1.88,2.53,60.13999999999999,72.35,7.634285714285714,14.281428571428572,3.172857142857143,11.107142857142858,4.79,10.433333333333335,18.171333333333333,4.815666666666668,13.355666666666666,7.729333333333333,16.175555555555555,24.054555555555552,9.804333333333334,14.248888888888889,14.24322222222222,18.509944444444443,26.17333333333334,11.722277777777778,14.450555555555557,17.206,19.1,26.71,3.24,-4.901428571428572,-4.692857142857143,3.853666666666667,-2.693333333333334,-2.5426666666666664,4.439777777777778,-0.936222222222222,-0.8028888888888888,1.8242857142857145,4.08,0.4542857142857142,3.0028571428571422,2.36,4.9,0.5885714285714286,3.398571428571429,2.0906666666666665,5.57,0.7543333333333334,2.729,2.8036666666666665,7.02,1.0566666666666666,3.335,85.89285714285714,85.981,-17.516666666666662,1.2916279069767445,-8.541269841269841,-8.076611111111108,12.535714285714286,13.126666666666669
6107,2009-11-24,1.6991,0.37,2.26,59.870000000000005,72.31,6.211428571428572,14.232857142857142,1.01,13.221428571428572,4.132857142857143,8.923333333333336,16.67966666666667,3.519,13.160333333333334,6.204666666666665,14.867222222222225,22.786888888888885,8.585333333333335,14.20022222222222,12.88277777777778,18.025277777777777,25.700777777777773,11.347111111111111,14.353111111111108,16.66961111111111,18.41,26.71,2.875714285714285,-6.185714285714286,-5.948571428571428,3.294333333333333,-4.606,-4.407333333333333,4.266777777777778,-1.5038888888888888,-1.360111111111111,2.2385714285714284,4.25,0.6714285714285715,3.174285714285714,3.141428571428571,6.57,0.892857142857143,4.158571428571428,2.134333333333333,5.57,0.7616666666666665,2.769,2.909333333333333,7.02,1.059,3.3926666666666665,86.03428571428572,86.00233333333333,-17.696666666666665,-0.1555813953488372,-8.655793650793653,-9.101944444444442,12.397142857142857,13.529333333333335
6107,2009-12-01,1.6991,4.4,6.65,64.27000000000001,74.58000000000001,7.177142857142857,15.134285714285712,1.7557142857142856,13.38,4.974285714285714,8.454,16.213,3.2576666666666667,12.955000000000002,5.753333333333334,13.501,21.423111111111112,7.332999999999999,14.088888888888889,11.48411111111111,17.664499999999997,25.418,10.992444444444445,14.425055555555558,16.237444444444442,19.55,26.71,2.7871428571428574,-6.54,-6.299999999999999,3.118,-5.251666666666667,-5.040666666666667,4.134666666666667,-2.0002222222222223,-1.844444444444444,2.192857142857143,4.37,0.8642857142857141,2.5714285714285707,3.3671428571428565,6.86,1.18,4.254285714285714,2.111666666666667,4.37,0.732,2.764,2.959000000000001,6.86,0.989,3.668,85.83857142857143,85.98066666666666,-14.773333333333335,2.8534883720930235,-6.323857142857144,-9.210499999999996,13.717142857142855,13.705666666666668
6107,2009-12-08,1.6991,13.409999999999998,20.06,77.64,78.97,1.6528571428571428,7.461428571428572,-2.864285714285714,10.324285714285717,-0.3142857142857142,6.040666666666668,13.21,1.163666666666667,12.045666666666667,3.632333333333333,12.001666666666669,19.763111111111108,5.979333333333333,13.782666666666664,9.916555555555556,17.246666666666666,25.00038888888889,10.61461111111111,14.38522222222222,15.726166666666668,14.22,20.22,2.62,-7.279999999999999,-7.089999999999999,2.847333333333333,-6.3566666666666665,-6.127666666666666,3.949111111111112,-2.678555555555556,-2.5117777777777777,2.0028571428571427,5.26,0.7071428571428572,2.8628571428571434,2.6585714285714284,7.38,0.98,3.54,2.052333333333333,5.26,0.6739999999999999,2.849,2.8596666666666666,7.38,0.9133333333333334,3.7686666666666655,85.4557142857143,85.836,-5.82,8.74488372093023,-10.348809523809525,-11.206,8.932857142857141,12.397333333333334
6107,2009-12-15,1.6446,51.89,70.07,128.76,130.4,2.242857142857143,6.357142857142857,-1.0514285714285714,7.408571428571428,0.3271428571428571,4.740333333333333,11.316333333333334,0.1156666666666666,11.200666666666669,2.480000000000001,10.607888888888889,18.068888888888893,4.893777777777777,13.174333333333331,8.452222222222222,16.740000000000002,24.401333333333334,10.249111111111109,14.15161111111111,15.133944444444442,10.45,19.55,4.005714285714285,-2.24,-2.164285714285714,3.009333333333333,-5.816999999999999,-5.614333333333334,3.790888888888889,-3.163444444444445,-2.992777777777777,1.8742857142857143,6.69,0.6757142857142859,2.6857142857142864,2.7985714285714285,9.42,1.0714285714285716,3.798571428571429,2.05,6.69,0.7113333333333333,2.8126666666666664,2.930999999999999,9.42,1.0033333333333332,3.8693333333333326,85.83,85.81799999999998,27.15,35.5946511627907,-8.365031746031747,-11.99966666666667,4.482857142857142,10.557333333333332
6107,2009-12-22,1.6446,12.88,82.58,141.64,143.27999999999997,5.554285714285714,11.171428571428567,1.2028571428571435,9.964285714285714,2.3500000000000005,4.379666666666666,10.504666666666669,-0.1236666666666666,10.627333333333333,2.1463333333333336,9.279888888888888,16.467666666666666,3.8144444444444447,12.652333333333331,6.992666666666667,16.205666666666666,23.77116666666667,9.877333333333333,13.893055555555556,14.498055555555556,15.57,19.55,3.732857142857143,-2.6185714285714288,-2.5585714285714287,3.2370000000000005,-4.857333333333333,-4.706333333333333,3.733444444444445,-3.29,-3.1304444444444446,1.8671428571428568,5.71,0.5942857142857143,2.43,2.747142857142857,7.59,1.0014285714285711,3.6342857142857135,2.028,6.69,0.7053333333333334,2.687666666666666,2.964666666666666,9.42,1.0506666666666669,3.924,86.07857142857142,85.83366666666664,35.36666666666667,-6.324651162790698,-3.725603174603173,-11.826,8.172857142857143,9.236999999999998
6107,2009-12-29,1.6446,1.87,80.05000000000001,143.51000000000002,145.1,1.91,8.764285714285714,-2.4457142857142857,11.21,-0.18,3.201,8.929000000000002,-1.026,9.954,0.7766666666666667,7.839666666666666,14.884444444444446,2.643444444444445,12.24022222222222,5.551333333333333,15.305055555555557,22.825,9.124666666666666,13.699555555555554,13.554222222222224,11.39,16.1,2.96,-5.5200000000000005,-5.434285714285713,3.272,-4.634666666666666,-4.521333333333333,3.690777777777778,-3.446555555555555,-3.294222222222222,1.9000000000000004,3.8,0.5199999999999999,2.4914285714285715,2.7742857142857145,5.94,0.8014285714285715,3.724285714285714,1.8943333333333332,6.69,0.6276666666666666,2.5983333333333336,2.7096666666666662,9.42,0.9576666666666666,3.653333333333333,85.97571428571428,85.84133333333332,32.21333333333334,-16.746279069767443,-5.929666666666666,-12.104055555555554,7.430000000000001,7.835666666666667
6107,2010-01-05,1.6446,6.44,86.39,149.93,151.51000000000002,5.974285714285714,11.991428571428573,2.5085714285714285,9.482857142857144,1.9814285714285715,3.4453333333333327,8.996666666666668,-0.4379999999999999,9.433666666666667,0.7863333333333334,7.496777777777777,14.406000000000002,2.5496666666666674,11.85566666666667,5.031444444444444,14.706388888888888,22.16772222222222,8.677999999999999,13.489,12.846055555555555,15.52,15.57,3.341428571428572,-4.081428571428572,-3.9528571428571433,3.471333333333334,-3.7816666666666654,-3.6963333333333335,3.750222222222223,-3.181777777777778,-3.0465555555555563,1.67,2.87,0.5014285714285714,1.9571428571428573,2.2742857142857145,4.09,0.6614285714285714,2.717142857142857,1.8703333333333332,6.69,0.6033333333333333,2.442666666666667,2.699,9.42,0.925,3.4986666666666664,86.40142857142857,86.0,36.41333333333333,-13.650697674418604,-1.522492063492063,-11.261055555555554,10.055714285714286,7.2269999999999985
6107,2010-01-12,1.6446,0.78,22.03,94.76,152.29000000000002,8.837142857142858,15.62857142857143,4.2,11.429999999999998,5.991428571428572,5.466666666666666,11.72,1.2193333333333334,10.499666666666668,2.388333333333333,7.30688888888889,14.227999999999998,2.384555555555556,11.843000000000002,4.737333333333333,14.105833333333337,21.533277777777776,8.179944444444445,13.352722222222225,12.183944444444442,16.84,16.84,4.371428571428572,-0.3114285714285714,-0.2771428571428571,3.593666666666667,-3.152333333333333,-3.0760000000000005,3.679555555555556,-3.3112222222222223,-3.178777777777777,1.9857142857142855,3.67,0.5157142857142857,2.474285714285714,2.7871428571428574,5.32,0.6742857142857143,3.622857142857143,1.822,5.71,0.5073333333333333,2.3456666666666672,2.588333333333333,7.59,0.7473333333333332,3.423666666666667,86.29714285714284,86.19433333333332,-9.55666666666666,-4.343255813953489,1.5302539682539678,-8.639166666666668,9.14857142857143,8.619
6107,2010-01-19,1.4300000000000002,51.51,73.47999999999999,145.44,203.69,3.987142857142857,8.907142857142857,-0.1857142857142857,9.09142857142857,2.085714285714286,4.945666666666667,10.92966666666667,0.7843333333333334,10.145333333333332,2.313666666666667,6.529666666666667,13.213333333333336,1.7974444444444446,11.415444444444445,3.934555555555556,13.187722222222222,20.512055555555555,7.370111111111112,13.141166666666663,11.218722222222222,14.66,16.84,3.88,-2.407142857142857,-2.322857142857143,3.655333333333333,-3.023333333333334,-2.944,3.4876666666666667,-3.853444444444445,-3.715666666666667,2.067142857142857,7.33,0.5714285714285714,3.625714285714286,3.1885714285714286,11.23,0.9457142857142858,5.077142857142857,1.943,7.33,0.5609999999999999,2.6566666666666663,2.805333333333333,11.23,0.8429999999999999,3.756,85.71571428571428,86.05966666666667,24.999999999999996,34.421627906976745,-2.5425238095238103,-8.242055555555556,6.394285714285714,7.969000000000001
6107,2010-01-26,0.3945,46.86,106.61,192.29,250.55,0.4885714285714287,4.535714285714286,-3.661428571428572,8.197142857142856,-1.7457142857142858,4.640333333333334,10.08933333333333,0.553,9.53633333333333,1.978666666666666,5.70211111111111,12.114222222222224,1.1011111111111112,11.012666666666668,3.095111111111111,12.205055555555557,19.38544444444444,6.506166666666666,12.878444444444444,10.177499999999998,8.66,16.84,3.734285714285714,-2.904285714285714,-2.8685714285714283,3.7993333333333337,-2.5196666666666663,-2.450666666666666,3.435555555555556,-3.998666666666667,-3.867888888888889,2.3285714285714287,8.01,0.984285714285714,3.077142857142857,3.414285714285714,10.72,1.614285714285714,4.132857142857143,1.9893333333333332,8.01,0.6253333333333334,2.772,2.884333333333333,11.23,0.952,3.875,84.90142857142858,85.83733333333335,42.513333333333335,22.066976744186046,-5.213539682539682,-7.564722222222221,3.392857142857143,7.16
6107,2010-02-02,0.3974,0.25,99.4,192.54,250.8,3.268571428571429,9.174285714285714,-1.2699999999999998,10.441428571428572,0.4900000000000001,4.458666666666668,9.913,0.1869999999999999,9.725333333333332,1.842,4.916888888888889,11.077111111111112,0.476222222222222,10.600111111111111,2.3673333333333333,11.493388888888887,18.615166666666664,5.873777777777778,12.740388888888887,9.380722222222222,11.04,16.84,3.71,-2.6757142857142857,-2.64,3.857,-2.3346666666666667,-2.274,3.4431111111111106,-3.957666666666666,-3.836,1.705714285714286,4.08,0.4557142857142857,2.3885714285714283,2.375714285714286,6.01,0.6557142857142857,3.365714285714286,1.9933333333333327,8.01,0.6376666666666666,2.795333333333333,2.888,11.23,0.9706666666666663,3.9106666666666663,85.64428571428572,85.68133333333331,35.22000000000001,-22.866279069767444,-1.6483174603174595,-7.034722222222221,5.944285714285715,6.793333333333335
6107,2010-02-09,0.3974,39.31999999999999,138.71,231.86,290.12,2.771428571428572,6.37,-0.3485714285714285,6.718571428571429,1.4985714285714284,3.0013333333333336,7.767333333333335,-1.092666666666667,8.859333333333332,0.929,4.351333333333333,10.223555555555556,0.0702222222222221,10.152555555555557,1.9458888888888888,10.77011111111111,17.71388888888889,5.327055555555556,12.385833333333332,8.642222222222221,9.94,16.84,4.57142857142857,0.0485714285714286,0.0628571428571429,3.9699999999999993,-1.9666666666666663,-1.9236666666666664,3.5214444444444446,-3.6805555555555554,-3.570222222222222,1.7671428571428571,3.31,0.8485714285714285,1.9571428571428573,2.597142857142857,5.12,1.34,2.652857142857143,1.982,8.01,0.7070000000000001,2.7700000000000005,2.917333333333333,11.23,1.1133333333333333,3.842666666666666,85.4142857142857,85.48133333333332,61.42333333333333,7.061860465116268,-1.5799047619047617,-7.768777777777776,2.722857142857143,4.968
6107,2010-02-16,0.4006,0.03,117.09,230.01,290.15,5.461428571428572,12.207142857142856,0.5714285714285714,11.635714285714284,2.0885714285714285,2.8673333333333337,7.798333333333333,-1.2586666666666668,9.056333333333331,0.575,4.266111111111112,10.148,-0.0525555555555554,10.2,1.8202222222222229,10.105611111111113,16.969666666666665,4.772277777777778,12.196388888888889,7.910666666666667,15.65,15.65,3.8228571428571434,-2.5228571428571427,-2.441428571428571,3.9983333333333335,-1.8936666666666668,-1.8540000000000003,3.575444444444445,-3.463777777777778,-3.363666666666667,1.7257142857142855,3.27,0.4042857142857143,2.3071428571428574,2.315714285714286,4.77,0.6114285714285714,3.068571428571428,1.9586666666666663,8.01,0.6916666666666667,2.6566666666666667,2.8316666666666666,11.23,1.0976666666666663,3.633000000000001,86.06857142857142,85.46166666666667,40.42,-27.200232558139536,1.19531746031746,-7.238277777777777,7.984285714285715,4.761000000000001
6107,2010-02-23,0.4006,19.42,59.85999999999999,249.06,308.92999999999995,4.777142857142858,9.641428571428571,0.7471428571428572,8.895714285714286,3.525714285714286,4.041,9.298000000000002,-0.0546666666666667,9.352333333333332,1.815333333333333,4.103888888888888,9.691666666666665,-0.1163333333333333,9.807555555555556,1.6958888888888888,9.401111111111112,16.160111111111114,4.1705000000000005,11.98872222222222,7.215833333333332,15.89,15.89,4.387142857142857,-0.8214285714285714,-0.7528571428571428,4.110333333333333,-1.5190000000000003,-1.4703333333333333,3.697111111111111,-3.0313333333333325,-2.9451111111111112,1.81,4.08,0.5800000000000001,2.6642857142857146,2.521428571428572,5.62,0.9142857142857144,3.4228571428571426,1.737666666666667,4.08,0.5916666666666667,2.269333333333333,2.434,6.01,0.9056666666666664,3.06,85.70714285714284,85.70700000000001,-23.160000000000004,5.49906976744186,0.6732539682539693,-5.360111111111113,5.598571428571429,5.5600000000000005
6107,2010-03-02,0.4006,51.4,110.17,296.06,360.33,4.478571428571429,9.821428571428571,0.2157142857142857,9.605714285714289,3.4728571428571438,4.347,9.498333333333331,0.255,9.243333333333332,2.516,3.9237777777777776,9.336444444444446,-0.2203333333333332,9.556333333333336,1.6445555555555558,8.609055555555557,15.269833333333334,3.471111111111111,11.797833333333331,6.443944444444445,12.94,15.89,4.645714285714286,0.3257142857142857,0.3414285714285714,4.307333333333333,-0.8956666666666667,-0.8503333333333333,3.838333333333333,-2.51,-2.440555555555556,1.9157142857142857,3.89,0.7914285714285713,2.154285714285714,2.921428571428571,7.63,1.1685714285714286,3.6157142857142857,1.7906666666666666,4.08,0.6346666666666667,2.258333333333333,2.562333333333334,7.63,0.9716666666666668,3.179333333333333,85.75857142857141,85.72,11.483333333333334,25.779069767441857,0.5547936507936511,-4.262055555555557,4.152857142857143,5.242666666666667
6107,2010-03-09,0.4006,18.19,95.05999999999996,300.84,378.48,2.1557142857142857,6.861428571428571,-1.99,8.852857142857143,2.005714285714286,4.031666666666667,9.37,-0.2746666666666666,9.645333333333332,2.611333333333333,4.057222222222222,9.399333333333336,-0.0486666666666666,9.447666666666668,1.912,7.885944444444444,14.420722222222222,2.8452777777777785,11.57472222222222,5.7653888888888885,9.55,15.89,4.248571428571428,-0.9757142857142858,-0.9585714285714289,4.279,-0.9793333333333332,-0.936,3.976888888888889,-1.9624444444444444,-1.9076666666666664,2.402857142857143,4.9,0.9857142857142858,2.747142857142857,3.44,6.09,1.5871428571428574,3.7942857142857145,1.926333333333333,4.9,0.6699999999999999,2.4663333333333326,2.738666666666667,7.63,1.0396666666666663,3.427,85.47285714285715,85.73100000000001,-5.220000000000013,-3.916976744186041,-1.9015079365079368,-3.854277777777777,3.131428571428572,5.011
6107,2010-03-16,0.4006,9.94,98.95,258.89,387.65,4.841428571428572,11.75,-1.4414285714285708,13.19,3.595714285714286,4.295333333333334,9.874666666666664,-0.4553333333333333,10.330333333333332,3.228666666666667,4.157666666666667,9.727666666666668,-0.1909999999999999,9.918222222222225,2.083333333333333,7.298555555555556,13.790833333333332,2.290222222222222,11.5,5.164777777777777,19.09,19.09,3.734285714285715,-2.711428571428572,-2.657142857142857,4.228666666666666,-1.1419999999999997,-1.0976666666666666,3.940555555555555,-2.0684444444444443,-2.014,2.13,4.38,0.8585714285714285,2.4828571428571427,2.9828571428571427,6.02,1.1128571428571428,3.7485714285714287,2.053,4.9,0.7676666666666667,2.5243333333333338,2.9483333333333333,7.63,1.149,3.6623333333333337,86.11571428571428,85.78233333333336,12.653333333333322,-13.071627906976742,0.683761904761905,-3.003222222222222,7.552857142857144,5.437333333333333
6107,2010-03-23,0.4006,0.03,84.18,246.04,387.68,9.808571428571428,16.694285714285712,3.131428571428572,13.562857142857144,7.251428571428571,5.152666666666666,11.058,-0.2243333333333333,11.283,3.9106666666666654,4.573111111111111,10.19077777777778,0.0866666666666667,10.104,2.5092222222222222,6.798277777777778,13.203166666666668,1.822055555555556,11.380611111111111,4.628055555555555,18.75,19.09,4.4071428571428575,-0.5728571428571428,-0.5157142857142857,4.176333333333334,-1.3026666666666666,-1.2553333333333332,4.002666666666666,-1.8676666666666668,-1.8136666666666663,2.072857142857143,4.38,0.5185714285714286,2.901428571428572,2.8042857142857147,6.46,0.7628571428571428,4.1,2.0936666666666666,4.9,0.7773333333333332,2.559333333333333,2.997333333333333,7.63,1.1369999999999998,3.825666666666667,86.08571428571429,85.87499999999997,2.1666666666666714,-19.546744186046517,5.2354603174603165,-1.645611111111112,10.38142857142857,6.455333333333332
6107,2010-03-30,0.4006,1.07,31.66,238.8,388.75,7.648571428571429,14.248571428571427,1.6328571428571426,12.615714285714288,6.128571428571429,6.086333333333332,12.313666666666668,0.39,11.923666666666668,4.728,5.014777777777778,10.675777777777776,0.3398888888888889,10.335777777777778,2.9985555555555554,6.3502777777777775,12.666611111111113,1.448777777777778,11.21738888888889,4.196055555555556,18.25,19.09,4.095714285714285,-1.4314285714285713,-1.37,4.16,-1.2929999999999997,-1.2473333333333334,4.075666666666666,-1.6145555555555553,-1.5611111111111111,2.27,4.78,0.4457142857142857,3.5885714285714285,3.1,6.12,0.6342857142857142,4.395714285714286,2.2,4.9,0.6833333333333333,2.921,3.0600000000000005,6.46,0.9976666666666666,4.009666666666666,86.11428571428571,85.94133333333333,-47.94,-6.292790697674418,2.633793650793652,-0.2639444444444452,9.08,7.3793333333333315
6107,2010-04-06,0.4006,22.12,36.24,260.92,410.85,2.2485714285714287,7.5128571428571425,-2.3114285714285714,9.822857142857144,1.492857142857143,5.797333333333332,12.043,0.025,12.017666666666669,4.402333333333333,4.628111111111111,10.188555555555556,-0.1026666666666666,10.291,2.8803333333333336,6.044666666666666,12.273055555555556,1.2147222222222225,11.05788888888889,3.935777777777778,11.61,19.09,3.482857142857143,-3.688571428571429,-3.607142857142857,3.955333333333333,-2.013666666666667,-1.9536666666666669,4.086666666666667,-1.5827777777777776,-1.5335555555555551,2.237142857142857,5.23,0.52,3.52,2.971428571428571,7.77,0.6528571428571429,4.694285714285714,2.2426666666666666,5.23,0.6593333333333333,3.1026666666666665,3.044333333333334,7.77,0.9083333333333332,4.175000000000001,85.65857142857142,85.97266666666665,-50.73333333333334,13.692093023255817,-2.3795396825396824,-0.2473333333333345,5.937142857142858,7.810999999999998
6107,2010-04-13,0.4006,24.36,47.58,271.80999999999995,379.2499999999999,7.220000000000001,13.315714285714284,1.952857142857143,11.362857142857145,6.042857142857143,6.950999999999999,13.317333333333334,1.129,12.187333333333331,5.397333333333334,4.569777777777778,10.116222222222223,-0.2246666666666666,10.340666666666666,2.925888888888889,5.870777777777778,12.084555555555555,1.031,11.053166666666668,3.771722222222223,17.54,19.09,4.591428571428572,0.2085714285714286,0.2342857142857142,4.147333333333333,-1.351,-1.2946666666666669,4.089666666666667,-1.5857777777777775,-1.5366666666666668,2.187142857142857,5.98,0.5614285714285715,3.5585714285714283,2.9171428571428573,8.45,0.7971428571428572,4.405714285714287,2.197,5.98,0.5406666666666666,3.3206666666666678,2.973333333333333,8.45,0.7416666666666667,4.420999999999999,85.67714285714285,85.933,-43.02333333333331,13.294883720930232,2.6502222222222223,1.080222222222221,7.0114285714285725,8.302
6107,2010-04-20,0.4006,23.17,70.72,239.34000000000003,401.6,10.202857142857145,16.83857142857143,3.912857142857143,12.925714285714289,8.564285714285715,6.940666666666666,13.146333333333333,1.290333333333333,11.855666666666668,5.594666666666666,5.080555555555556,10.775666666666668,0.152,10.623444444444443,3.4532222222222217,5.729166666666667,11.888833333333332,0.894277777777778,10.994222222222222,3.634055555555555,21.72,21.72,5.354285714285715,2.21,2.2314285714285718,4.376,-0.6916666666666669,-0.6430000000000001,4.211222222222222,-1.2027777777777775,-1.1584444444444446,2.1742857142857144,5.69,0.7899999999999999,3.1499999999999995,2.7971428571428567,7.08,1.0614285714285716,3.49,2.2070000000000003,5.98,0.5579999999999999,3.462,2.926333333333333,8.45,0.7653333333333333,4.284,85.74571428571429,85.80366666666666,-9.060000000000016,6.723488372093026,5.122301587301589,1.2114999999999991,7.992857142857145,7.632333333333333
6107,2010-04-27,0.3317,12.73,83.45000000000002,222.02,414.3200000000001,8.588571428571429,15.252857142857144,2.887142857142857,12.364285714285714,7.652857142857143,7.137333333333333,13.240000000000002,1.7513333333333334,11.488,5.984666666666667,5.689333333333333,11.547666666666666,0.632,10.915444444444445,4.182555555555556,5.680000000000001,11.804388888888887,0.8672777777777778,10.936722222222222,3.620833333333333,22.11,22.11,5.097142857142857,1.4742857142857144,1.491428571428571,4.615,0.0013333333333332,0.0393333333333333,4.321444444444444,-0.8505555555555554,-0.8077777777777777,2.351428571428571,5.25,0.8185714285714286,2.891428571428571,3.011428571428571,6.51,1.18,3.3485714285714283,2.2313333333333336,5.98,0.65,3.319,2.9176666666666677,8.45,0.8956666666666665,4.0216666666666665,85.59142857142857,85.67766666666667,9.443333333333342,-6.6769767441860495,2.899238095238096,1.4573333333333327,7.114285714285715,7.136
